题目,朝代,作者,内容,来源,词牌
"喜迁莺·残蟾落","五代","薛昭蕴","残蟾落，晓钟鸣，羽化觉身轻。乍无春睡有余酲，杏苑雪初晴。紫陌长，襟袖冷，不是人间风景。回看尘土似前生，休羡谷中莺。","chinese-poetry","喜迁莺"
"喜迁莺·金门晓","五代","薛昭蕴","金门晓，玉京春，骏马骤轻尘。桦烟深处白衫新，认得化龙身。九陌喧，千户启，满袖桂香风细。杏园欢宴曲江滨，自此占芳辰。","chinese-poetry","喜迁莺"
"喜迁莺·清明节","五代","薛昭蕴","清明节，雨晴天，得意正当年。马骄泥软绵连干，香袖半笼鞭。花色融，人竞赏，尽是绣鞍朱鞅。日斜无计更留连，归路草和烟。","chinese-poetry","喜迁莺"
"小重山·春到长门春草青","五代","薛昭蕴","春到长门春草青，玉阶华露滴，月胧明。东风吹断紫箫声，宫漏促，帘外晓啼莺。愁极梦难成，红妆流宿泪，不胜情。手挼裙带绕阶行，思君切，罗幌暗尘生。","chinese-poetry","小重山"
"小重山·秋到长门秋草黄","五代","薛昭蕴","秋到长门秋草黄，画梁双燕去，出宫墙。玉箫无复理霓裳，金蝉坠，鸾镜掩休妆。忆昔在昭阳，舞衣红绶带，绣鸳鸯。至今犹惹御炉香，魂梦断，愁听漏更长。","chinese-poetry","小重山"
"离别难·宝马晓鞲雕鞍","五代","薛昭蕴","宝马晓鞲雕鞍，罗帷乍别情难。那堪春景媚，送君千万里。半妆珠翠落，露华寒。红蜡烛，青丝曲，偏能钩引泪阑干。良夜促，香尘绿，魂欲迷，檀眉半敛愁低。未别心先咽，欲语情难说。出芳草，路东西。摇袖立，春风急，樱花杨柳雨凄凄。","chinese-poetry","离别难"
"相见欢·罗襦绣袂香红","五代","薛昭蕴","罗襦绣袂香红，画堂中。细草平沙番马，小屏风。卷罗幕，凭妆阁，思无穷。暮雨轻烟魂断，隔帘栊。","chinese-poetry","相见欢"
"醉公子·慢绾青丝发","五代","薛昭蕴","慢绾青丝发，光砑吴绫袜。床上小熏笼，韶州新退红。叵耐无端处，捻得从头污。恼得眼慵开，问人闲事来。","chinese-poetry","醉公子"
"女冠子·求仙去也","五代","薛昭蕴","求仙去也，翠钿金篦尽舍，入崖峦。雾卷黄罗帔，云雕白玉冠。野烟溪洞冷，林月石桥寒。静夜松风下，礼天坛。","chinese-poetry","女冠子"
"女冠子·云罗雾縠","五代","薛昭蕴","云罗雾縠，新授明威法箓，降真函。髻绾青丝发，冠抽碧玉簪。往来云过五，去往岛经三。正遇刘郎使，启瑶缄。","chinese-poetry","女冠子"
"谒金门·春满院","五代","薛昭蕴","春满院，叠损罗衣金线。睡觉水晶帘未卷，檐前双语燕。斜掩金铺一扇，满地落花千片。早是相思肠欲断，忍教频梦见。","chinese-poetry","谒金门"
"柳枝·解冻风来末上青","五代","牛峤","解冻风来末上青，解垂罗袖拜卿。无端袅娜临官路，舞送行人过一生。","chinese-poetry","柳枝"
"柳枝·吴王宫里色偏深","五代","牛峤","吴王宫里色偏深，一簇纤条万缕金。不愤钱塘苏小小，引郎松下结同心。","chinese-poetry","柳枝"
"柳枝·桥北桥南千万条","五代","牛峤","桥北桥南千万条，恨伊张绪不相饶。金羁白马临风望，认得杨家静婉腰。","chinese-poetry","柳枝"
"柳枝·狂雪随风扑马飞","五代","牛峤","狂雪随风扑马飞，惹烟无力被春欺。莫教移入灵和殿，宫女三千又妒伊。","chinese-poetry","柳枝"
"柳枝·袅翠笼烟拂暖波","五代","牛峤","袅翠笼烟拂暖波，舞裙新染麹尘罗。章华台畔隋堤上，傍得春风尔许多。","chinese-poetry","柳枝"
"女冠子·绿云高髻","五代","牛峤","绿云高髻，点翠匀红时世。月如眉。浅笑含双靥，低声唱小词。眼看唯恐化，魂荡欲相随。玉趾回娇步，约佳期。","chinese-poetry","女冠子"
"女冠子·锦江烟水","五代","牛峤","锦江烟水，卓女烧春浓美。小檀霞。绣带芙蓉帐，金钗芍药花。额黄侵腻发，臂钏透红纱。柳暗莺啼处，认郎家。","chinese-poetry","女冠子"
"女冠子·星冠霞帔","五代","牛峤","星冠霞帔，住在蕊珠宫里。佩玎珰。明翠摇蝉翼，纤珪理宿妆。醮坛春草绿，药院杏花香。青鸟传心事，寄刘郎。","chinese-poetry","女冠子"
"女冠子·双飞双舞","五代","牛峤","双飞双舞，春昼后园莺语。卷罗帷。锦字书封了，银河雁过迟。鸳鸯排宝帐，豆蔻绣连枝。不语匀珠泪，落花时。","chinese-poetry","女冠子"
"梦江南·含泥燕","五代","牛峤","含泥燕，飞到画堂前。占得杏梁安稳处，休轻唯有主人怜，堪羡好因缘。","chinese-poetry","梦江南"
"梦江南·红绣被","五代","牛峤","红绣被，两两间鸳鸯。不是鸟中偏爱尔，为缘交颈睡南塘，全胜薄情郎。","chinese-poetry","梦江南"
"感恩多·两条红粉泪","五代","牛峤","两条红粉泪，多少香闺意。强攀桃李枝，敛愁眉。陌上莺啼蝶舞，柳花飞。柳花飞，愿得郎心，忆家还早归。","chinese-poetry","感恩多"
"感恩多·自从南浦别","五代","牛峤","自从南浦别，愁见丁香结。近来情转深，忆鸳衾。几度将书托烟雁，泪盈襟。泪盈襟，礼月求天，愿君知我心。","chinese-poetry","感恩多"
"应天长·玉楼春望晴烟灭","五代","牛峤","玉楼春望晴烟灭，舞衫斜卷金条脱。黄鹂娇啭声初歇，杏花飘尽龙山雪。凤钗低赴节，筵上王孙愁绝。鸳鸯对含罗结，两情深夜月。","chinese-poetry","应天长"
"应天长·双眉淡薄藏心事","五代","牛峤","双眉淡薄藏心事，清夜背灯娇又醉。玉钗横，山枕腻，宝帐鸳鸯春睡美。别经时，无限意，虚道相思憔悴。莫信彩笺书里，赚人肠断字。","chinese-poetry","应天长"
"更漏子·星渐稀","五代","牛峤","星渐稀，漏频转，何处轮台声怨。香阁掩，杏花红，月明杨柳风。挑锦字，记情事，惟愿两心相似。收泪语，背灯眠，玉钗横枕边。","chinese-poetry","更漏子"
"更漏子·春夜阑","五代","牛峤","春夜阑，更漏促，金烬暗挑残烛。惊梦断，锦屏深，两乡明月心。闺草碧，望归客，还是不知消息。辜负我，悔怜君，靠天天不闻。","chinese-poetry","更漏子"
"更漏子·南浦情","五代","牛峤","南浦情，红粉泪，怎奈两人深意。低翠黛，卷征衣，马嘶霜叶飞。招手别，寸肠结，还是去年时节。书托雁，梦归家，觉来江月斜。","chinese-poetry","更漏子"
"望江怨·东风急","五代","牛峤","东风急，惜别花时手频执。罗帷愁独入，马嘶残雨春芜湿。倚门立，寄语薄情郎，粉香和泪泣。","chinese-poetry","望江怨"
"菩萨蛮·舞裙香暖金泥凤","五代","牛峤","舞裙香暖金泥凤，画梁语燕惊残梦。门外柳花飞，玉郎犹未归。愁匀红粉泪，眉剪春山翠。何处是辽阳，锦屏春昼长。","chinese-poetry","菩萨蛮"
"菩萨蛮·柳花飞处莺声急","五代","牛峤","柳花飞处莺声急，暗街春色香车立。金凤小帘开，脸波和恨来。今宵求梦想，难到青楼上。赢得一场愁，鸳衾谁并头。","chinese-poetry","菩萨蛮"
"菩萨蛮·玉钗风动春幡急","五代","牛峤","玉钗风动春幡急，交枝红杏笼烟泣。楼上望卿卿，窗寒新雨晴。熏炉蒙翠被，绣帐鸳鸯睡。何处有相知，羡他初画眉。","chinese-poetry","菩萨蛮"
"菩萨蛮·画屏重叠巫阳翠","五代","牛峤","画屏重叠巫阳翠，楚神尚有行云意。朝暮几般心，向他情漫深。风流今古隔，虚作瞿塘客。山月照山花，梦回灯影斜。","chinese-poetry","菩萨蛮"
"菩萨蛮·风帘燕舞莺啼柳","五代","牛峤","风帘燕舞莺啼柳，妆台约鬓低纤手。钗重髻盘珊，一枝红牡丹。门前行乐客，白马嘶春色。故故坠金鞭，回头应眼穿。","chinese-poetry","菩萨蛮"
"菩萨蛮·绿云鬓上飞金雀","五代","牛峤","绿云鬓上飞金雀，愁眉敛翠春烟薄。香阁掩芙蓉，画屏山几重。窗寒天欲曙，犹结同心苣。啼粉污罗衣，问郎何日归。","chinese-poetry","菩萨蛮"
"菩萨蛮·玉楼冰簟鸳鸯锦","五代","牛峤","玉楼冰簟鸳鸯锦，粉融香汗流山枕。帘外辘轳声，敛眉含笑惊。柳阴烟漠漠，低鬓蝉钗落。须作一生拌，尽君今日欢。","chinese-poetry","菩萨蛮"
"酒泉子·记得去年","五代","牛峤","记得去年，烟暖杏园。花正发，雪飘香，江草绿，柳丝长。钿车纤手卷帘望，眉学春山样。凤钗低袅翠鬟上，落梅妆。","chinese-poetry","酒泉子"
"定西番·紫塞月明千里","五代","牛峤","紫塞月明千里，金甲冷，戍楼寒，梦长安。乡思望中天阔，漏残星亦残。画角数声呜咽，雪漫漫。","chinese-poetry","定西番"
"玉楼春·春入横塘摇浅浪","五代","牛峤","春入横塘摇浅浪，花落小园空惆怅。此情谁信为狂夫，恨翠愁红流枕上。小玉窗前嗔燕语，红泪滴窗金线缕。雁归不见报郎归，织成锦字封过与。","chinese-poetry","玉楼春"
"西溪子·捍拨双盘金凤","五代","牛峤","捍拨双盘金凤，蝉鬓玉钗摇动。画堂前，人不语，弦解语。弹到《昭君怨》处，翠蛾愁，不抬头。","chinese-poetry","西溪子"
"江城子·䴔䴖飞起郡城东","五代","牛峤","䴔䴖飞起郡城东，碧江空，半滩风。越王宫殿，苹叶藕花中。帘卷水楼鱼浪起，千片雪，雨蒙蒙。","chinese-poetry","江城子"
"江城子·极浦烟消水鸟飞","五代","牛峤","极浦烟消水鸟飞，离筵分首时，送金卮。渡口杨花，狂雪任风吹。日暮天空波浪急，芳草岸，雨如丝。","chinese-poetry","江城子"
"浣溪沙·钿毂香车过柳堤","五代","张泌","钿毂香车过柳堤，桦烟分处马频嘶，为他沉醉不成泥。花满驿亭香露细，杜鹃声断玉蟾低，含情无语倚楼西。","chinese-poetry","浣溪沙"
"浣溪沙·马上凝情忆旧游","五代","张泌","马上凝情忆旧游，照花淹竹小溪流，钿筝罗幕玉搔头。早是出门长带月，可堪分袂又经秋，晚风斜日不胜愁。","chinese-poetry","浣溪沙"
"浣溪沙·独立寒阶望月华","五代","张泌","独立寒阶望月华，露浓香泛小庭花，绣屏愁背一灯斜。云雨自从分散后，人间无路到仙家，但凭魂梦访天涯。","chinese-poetry","浣溪沙"
"浣溪沙·依约残眉理旧黄","五代","张泌","依约残眉理旧黄，翠鬟抛掷一簪长，暖风晴日罢朝妆。闲折海棠看又捻，玉纤无力惹余香，此情谁会倚斜阳。","chinese-poetry","浣溪沙"
"浣溪沙·翡翠屏开绣幄红","五代","张泌","翡翠屏开绣幄红，谢娥无力晓妆慵，锦帷鸳被宿香浓。微雨小庭春寂寞，燕飞莺语隔帘栊，杏花凝恨倚东风。","chinese-poetry","浣溪沙"
"浣溪沙·枕障熏炉隔绣帷","五代","张泌","枕障熏炉隔绣帷，二年终日两相思，杏花明月始应知。天上人间何处去，旧欢新梦觉来时，黄昏微雨画帘垂。","chinese-poetry","浣溪沙"
"浣溪沙·花月香寒悄夜尘","五代","张泌","花月香寒悄夜尘，绮筵幽会暗伤神，婵娟依约画屏人。人不见时还暂语，令才抛后爱微颦，越罗巴锦不胜春。","chinese-poetry","浣溪沙"
"浣溪沙·偏戴花冠白玉簪","五代","张泌","偏戴花冠白玉簪，睡容新起意沉吟，翠钿金缕镇眉心。小槛日斜风悄悄，隔帘零落杏花阴，断香轻碧锁愁深。","chinese-poetry","浣溪沙"
"浣溪沙·晚逐香车入凤城","五代","张泌","晚逐香车入凤城，东风斜揭绣帘轻，慢回娇眼笑盈盈。消息未通何计是，便须佯醉且随行，依稀闻道太狂生。","chinese-poetry","浣溪沙"
"浣溪沙·小市东门欲雪天","五代","张泌","小市东门欲雪天，众中依约见神仙，蕊黄香画贴金蝉。饮散黄昏人草草，醉容无语立门前，马嘶尘烘一街烟。","chinese-poetry","浣溪沙"
"临江仙·烟收湘渚秋江静","五代","张泌","烟收湘渚秋江静，蕉花露泣愁红。五云双鹤去无踪，几回魂断，凝望向长空。翠竹暗留珠泪怨，闲调宝瑟波中，花鬟月鬓绿云重。古祠深殿，香冷雨和风。","chinese-poetry","临江仙"
"女冠子·露花烟草","五代","张泌","露花烟草，寂寞五云三岛，春正深。貌减潜消玉，香残尚惹襟。竹疏虚槛静，松密醮坛阴。何事刘郎去，信沉沉。","chinese-poetry","女冠子"
"河传·渺莽云水","五代","张泌","渺莽云水，惆怅暮帆，去程迢递。夕阳芳草，千里万里，雁声无限起。梦魂悄断烟波里，心如醉。相见何处是，锦屏香冷无睡，被头多少泪。","chinese-poetry","河传"
"河传·红杏","五代","张泌","红杏，交枝相映，密密蒙蒙。一庭浓艳倚东风，香融，透帘栊。斜阳似共春光语，蝶争舞，更引流莺妒。魂销千片玉樽前，神仙，瑶池醉暮天。","chinese-poetry","河传"
"酒泉子·春雨打窗","五代","张泌","春雨打窗，惊梦觉来天气晓。画堂深，红焰小，背兰釭。酒香喷鼻懒开缸，惆怅更无人共醉。旧巢中，新燕子，语双双。","chinese-poetry","酒泉子"
"酒泉子·紫陌青门","五代","张泌","紫陌青门，三十六宫春色。御沟辇路暗相通，杏园风。咸阳沽酒宝钗空，笑指未央归去。插花走马落残红，月明中。","chinese-poetry","酒泉子"
"生查子·相见稀","五代","张泌","相见稀，喜相见，相见还相远。檀画荔枝红，金蔓晴蜓软。鱼雁疏，芳信断，花落庭阴晚。可怜玉肌肤，消瘦成慵懒。","chinese-poetry","生查子"
"思越人·燕双飞","五代","张泌","燕双飞，莺百啭，越波堤下长桥。斗钿花筐金匣，恰舞衣罗薄纤腰。东风淡荡慵无力，黛眉愁聚春碧。满地落花无消息，月明肠断空忆。","chinese-poetry","思越人"
"满宫花·花正芳","五代","张泌","花正芳，楼似绮，寂寞上阳宫里。钿笼金销睡鸳鸯，帘冷露华珠翠。娇艳轻盈香雪腻，细雨黄莺双起。东风惆怅欲清明，公子桥边沉醉。","chinese-poetry","满宫花"
"柳枝·腻粉琼妆透碧纱","五代","张泌","腻粉琼妆透碧纱，雪休夸。金凤搔头堕鬓斜，发交加。倚着云屏新睡觉，思梦笑。红腮隐出枕函花，有些些。","chinese-poetry","柳枝"
"南歌子·柳色遮楼暗","五代","张泌","柳色遮楼暗，桐花落砌香。画堂开处远风凉，高卷水晶帘额，衬斜阳。","chinese-poetry","南歌子"
"南歌子·岸柳拖烟绿","五代","张泌","岸柳拖烟绿，庭花照日红。数声蜀魄入帘栊，惊断碧窗残梦，画屏空。","chinese-poetry","南歌子"
"南歌子·锦荐红㶉鶒","五代","张泌","锦荐红㶉鶒，罗衣绣凤凰。绮疏飘雪北风狂，帘幕尽垂无事，郁金香。","chinese-poetry","南歌子"
"江城子·碧栏干外小中庭","五代","张泌","碧栏干外小中庭，雨初晴，晓莺声。飞絮落花，时节近清明。睡起卷帘无一事，匀面了，没心情。","chinese-poetry","江城子"
"江城子·浣花溪上见卿卿","五代","张泌","浣花溪上见卿卿，脸波明，黛眉轻。绿云高绾，金族小蜻蜓。好是问他来得幺？和笑道：莫多情。","chinese-poetry","江城子"
"河渎神·古树噪寒鸦","五代","张泌","古树噪寒鸦，满庭枫叶芦花。昼灯当午隔轻纱，画阁珠帘影斜。门外往来祈赛客，翩翩帆落天涯。回首隔江烟火，渡头三两人家。","chinese-poetry","河渎神"
"蝴蝶儿·蝴蝶儿","五代","张泌","蝴蝶儿，晚春时，阿娇初着淡黄衣，倚窗学画伊。还似花间见，双双对对飞。无端和泪拭胭脂，惹教双翅垂。","chinese-poetry","蝴蝶儿"
